TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,HEADING
1076.881,000-0000-0000,AV,329174.08663675,4152200.5471246936,HMC,292.95001220703125
1076.881,000-0000-0097,OTHERS,329178.78767716844,4152189.6779356883,HMC,292.95001220703125
1076.881,000-0000-0038,OTHERS,329173.02151715587,4152193.6345670517,HMC,299.2626781463623
1076.881,000-0000-0127,OTHERS,329168.63444033166,4152212.605648486,HMC,292.95001220703125
1076.881,000-0000-0056,OTHERS,329177.3217351701,4152182.6791975372,HMC,297.22480154037476
1076.881,000-0000-0054,OTHERS,329167.70447824907,4152206.63070255,HMC,290.8185832500458
1076.881,000-0000-0035,OTHERS,329162.64246830903,4152217.736532332,HMC,295.6190781593323
1076.881,000-0000-0108,OTHERS,329171.3704889821,4152189.1863914873,HMC,291.2938882112503
1076.881,000-0000-0134,OTHERS,329155.99373002956,4152251.3820164795,HMC,292.95001220703125
1076.881,000-0000-0006,OTHERS,329163.3347448603,4152207.7612121683,HMC,292.95001220703125
1076.881,000-0000-0024,OTHERS,329158.67062419426,4152206.057445921,HMC,292.95001220703125
1076.881,000-0000-0005,OTHERS,329156.17982649495,4152236.432144907,HMC,251.03851699829102
1076.881,000-0000-0121,AGENT,329185.4411415018,4152166.423524182,HMC,292.96001220680773
1076.881,000-0000-0154,OTHERS,329185.29168288445,4152183.620068435,HMC,292.95001220703125
1076.881,000-0000-0110,OTHERS,329176.40013064945,4152176.584749039,HMC,296.140585899353
1076.881,000-0000-0062,OTHERS,329189.3467009634,4152154.12274515,HMC,295.8536682128906
1076.881,000-0000-0114,OTHERS,329183.883065866,4152185.261726378,HMC,292.95001220703125
1076.881,000-0000-0104,OTHERS,329157.02007370535,4152167.840890909,HMC,292.95001220703125
1076.881,000-0000-0066,OTHERS,329196.96347652853,4152154.371400328,HMC,320.57249641418457
1076.881,000-0000-0095,OTHERS,329159.05173119874,4152217.6768382806,HMC,294.5465794801712
1076.881,000-0000-0055,OTHERS,329165.0161676463,4152240.2487110733,HMC,292.95001220703125
1076.881,000-0000-0028,OTHERS,329167.1103280158,4152234.8422711566,HMC,328.61788177490234
1076.881,000-0000-0106,OTHERS,329161.1066434249,4152249.164261216,HMC,292.95001220703125
1076.881,000-0000-0018,OTHERS,329194.9209461591,4152162.70561474,HMC,249.66424560546875
1076.881,000-0000-0130,OTHERS,329185.2821092156,4152189.3277718546,HMC,296.4912326335907
1076.881,000-0000-0027,OTHERS,329170.925234635,4152234.5563954134,HMC,111.96000671386719
1076.881,000-0000-0059,OTHERS,329193.42881459015,4152171.923484794,HMC,289.82001209259033
1076.881,000-0000-0123,OTHERS,329190.04195663694,4152145.4386476087,HMC,289.2966248989105
1076.881,000-0000-0019,OTHERS,329206.7222330961,4152192.577273927,HMC,292.95001220703125
1076.881,000-0000-0142,OTHERS,329158.301735181,4152207.6132241455,HMC,261.9943428039551
1076.881,000-0000-0155,OTHERS,329195.8790078986,4152184.5472920374,HMC,290.440584897995
1076.881,000-0000-0109,OTHERS,329222.93195918214,4152169.851803886,HMC,147.1764678955078
1076.881,000-0000-0084,OTHERS,329181.94054696604,4152216.5165071785,HMC,292.95001220703125
1076.881,000-0000-0037,OTHERS,329152.1520986973,4152179.4037128882,HMC,256.619197845459
1076.881,000-0000-0133,OTHERS,329209.41637109366,4152204.0586230564,HMC,292.95001220703125
1076.881,000-0000-0082,OTHERS,329157.43278093793,4152230.0922448733,HMC,292.95001220703125
1076.881,000-0000-0003,OTHERS,329177.2676774603,4152219.6681899186,HMC,298.38267612457275
1076.881,000-0000-0013,OTHERS,329143.93857848004,4152220.0611613505,HMC,292.95001220703125
1076.881,000-0000-0043,OTHERS,329137.9921795019,4152183.358968676,HMC,292.95001220703125
