TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,HEADING
954.472,000-0000-0000,AV,329095.7965506016,4152391.6193305925,HMC,293.3999938964844
954.472,000-0000-0097,OTHERS,329111.529776154,4152355.387878597,HMC,293.3899938967079
954.472,000-0000-0062,OTHERS,329087.9657924662,4152400.335662585,HMC,293.7226520180702
954.472,000-0000-0038,OTHERS,329097.4802415377,4152380.7655450446,HMC,296.0226364135742
954.472,000-0000-0001,OTHERS,329084.3645966152,4152396.1662064646,HMC,290.13703513145447
954.472,000-0000-0093,OTHERS,329083.7307554085,4152402.3181589576,HMC,293.3999938964844
954.472,000-0000-0125,OTHERS,329079.74337064935,4152418.0147456634,HMC,293.3899938967079
954.472,000-0000-0127,OTHERS,329087.62521136645,4152409.0784704355,HMC,296.3566846847534
954.472,000-0000-0014,OTHERS,329085.4231991868,4152388.192573545,HMC,293.3999938964844
954.472,000-0000-0032,OTHERS,329076.0799925764,4152435.8719044244,HMC,299.2802104949951
954.472,000-0000-0031,OTHERS,329075.6738651556,4152417.724695661,HMC,293.32999389618635
954.472,000-0000-0048,OTHERS,329070.9620125907,4152456.991717463,HMC,293.3999938964844
954.472,000-0000-0023,OTHERS,329075.1821436478,4152382.73226606,HMC,265.2307758331299
954.472,000-0000-0116,OTHERS,329109.5254391219,4152350.3255055416,HMC,293.40999389626086
954.472,000-0000-0006,OTHERS,329123.31048307265,4152317.337059635,HMC,293.3699938971549
954.472,000-0000-0003,OTHERS,329161.2863612743,4152225.2994354656,HMC,114.39999389648438
954.472,000-0000-0026,OTHERS,329128.5694319622,4152332.252351157,HMC,114.39999389648438
954.472,000-0000-0042,OTHERS,329108.41862806847,4152402.1307086414,HMC,293.3999938964844
954.472,000-0000-0083,OTHERS,329106.7617334857,4152376.6373384893,HMC,316.94829750061035
954.472,000-0000-0091,OTHERS,329087.5508366688,4152434.4687246154,HMC,114.13999938964844
954.472,000-0000-0002,OTHERS,329081.4973862193,4152460.6695067314,HMC,93.04998779296875
954.472,000-0000-0059,OTHERS,329122.4455560439,4152428.784427011,HMC,293.3999938964844
954.472,000-0000-0148,OTHERS,329102.11254367005,4152368.759989265,HMC,294.091981947422
954.472,000-0000-0011,OTHERS,329140.88449524506,4152271.060504568,HMC,114.39999389648438
954.472,000-0000-0009,AGENT,329094.408669945,4152366.520343746,HMC,293.3999938964844
954.472,000-0000-0013,OTHERS,329153.331657571,4152250.7319478737,HMC,114.39999389648438
954.472,000-0000-0019,OTHERS,329100.43407784146,4152392.8862148225,HMC,278.72651767730713
954.472,000-0000-0007,OTHERS,329102.2759532957,4152389.608143942,HMC,271.70290184020996
954.472,000-0000-0099,OTHERS,329080.54437175946,4152436.673301092,HMC,329.55445098876953
954.472,000-0000-0113,OTHERS,329078.45887236,4152376.420906269,HMC,290.54626202583313
954.472,000-0000-0094,OTHERS,329099.78685579845,4152406.6561280442,HMC,300.70456171035767
954.472,000-0000-0107,OTHERS,329071.49882947444,4152408.0763950506,HMC,303.44395637512207
954.472,000-0000-0161,OTHERS,329096.5749250235,4152419.101427483,HMC,296.1556303501129
954.472,000-0000-0021,OTHERS,329119.265827788,4152336.126037949,HMC,114.39999389648438
954.472,000-0000-0218,OTHERS,329055.4837617207,4152406.926846797,HMC,291.6541930437088
954.472,000-0000-0240,OTHERS,329062.78532138,4152409.4914148273,HMC,320.5264072418213
954.581,000-0000-0000,AV,329096.43422340835,4152390.072121238,HMC,293.17999267578125
954.581,000-0000-0097,OTHERS,329111.96917001967,4152353.918417227,HMC,293.16999267600477
954.581,000-0000-0062,OTHERS,329088.4665082566,4152399.2375472076,HMC,293.78361743688583
954.581,000-0000-0038,OTHERS,329098.08086736593,4152379.1560363746,HMC,295.8558623790741
954.581,000-0000-0001,OTHERS,329084.8761067971,4152394.7033661646,HMC,292.3918843269348
954.581,000-0000-0093,OTHERS,329084.1931129789,4152400.5970204803,HMC,314.877046585083
954.581,000-0000-0125,OTHERS,329080.4891148031,4152416.64059046,HMC,293.16999267600477
954.581,000-0000-0127,OTHERS,329088.323548705,4152407.604225348,HMC,294.4716420173645
954.581,000-0000-0014,OTHERS,329085.8914978068,4152386.752887279,HMC,295.51507210731506
954.581,000-0000-0032,OTHERS,329077.6596854816,4152434.440031006,HMC,273.89022636413574
954.581,000-0000-0031,OTHERS,329076.49737361865,4152416.5631021764,HMC,293.1599926762283
954.581,000-0000-0048,OTHERS,329071.5732290848,4152456.363024544,HMC,293.17999267578125
954.581,000-0000-0116,OTHERS,329110.1094606644,4152348.607673985,HMC,293.18999267555773
954.581,000-0000-0006,OTHERS,329124.1219957198,4152314.739193461,HMC,293.1499926764518
954.581,000-0000-0080,OTHERS,329080.11028602155,4152438.358695706,HMC,282.2953395843506
954.581,000-0000-0003,OTHERS,329161.6000728621,4152223.5281418627,HMC,114.17999267578125
954.581,000-0000-0026,OTHERS,329128.8346648718,4152331.1706645843,HMC,293.17999267578125
954.581,000-0000-0042,OTHERS,329108.5916689994,4152401.712092088,HMC,293.17999267578125
954.581,000-0000-0083,OTHERS,329108.871186641,4152376.273234465,HMC,217.69232177734375
954.581,000-0000-0091,OTHERS,329089.45612788084,4152432.7815253194,HMC,295.3418273925781
954.581,000-0000-0002,OTHERS,329081.81998424575,4152461.385590004,HMC,92.82998657226562
954.581,000-0000-0148,OTHERS,329102.55334990117,4152367.149604651,HMC,293.9169715642929
954.581,000-0000-0011,OTHERS,329141.0786038281,4152269.2950916886,HMC,114.17999267578125
954.581,000-0000-0052,OTHERS,329102.9353337978,4152335.553397249,HMC,274.6380043029785
954.581,000-0000-0009,AGENT,329094.9104998388,4152365.1355349156,HMC,293.17999267578125
954.581,000-0000-0013,OTHERS,329153.71019569784,4152248.8137634736,HMC,114.17999267578125
954.581,000-0000-0019,OTHERS,329101.4043781196,4152390.2458728114,HMC,293.82962614297867
954.581,000-0000-0110,OTHERS,329071.52584377176,4152459.19231023,HMC,293.17999267578125
954.581,000-0000-0099,OTHERS,329080.9651477519,4152437.243160372,HMC,326.071720123291
954.581,000-0000-0113,OTHERS,329078.5594654391,4152375.83420033,HMC,293.17999267578125
954.581,000-0000-0094,OTHERS,329099.56411876745,4152407.7075290713,HMC,293.17999267578125
954.581,000-0000-0107,OTHERS,329072.6049728554,4152406.3986408953,HMC,297.9553265571594
954.581,000-0000-0161,OTHERS,329097.65594947746,4152418.3625690304,HMC,293.17999267578125
954.581,000-0000-0021,OTHERS,329119.6705672314,4152334.535084788,HMC,114.17999267578125
954.581,000-0000-0218,OTHERS,329055.00892764743,4152406.669773977,HMC,301.70919609069824
954.581,000-0000-0240,OTHERS,329063.18300339376,4152409.366954115,HMC,302.95645236968994
954.681,000-0000-0000,AV,329097.06448239373,4152388.5084134135,HMC,293.32000732421875
954.681,000-0000-0097,OTHERS,329112.6283529159,4152352.5305244513,HMC,293.31000732444227
954.681,000-0000-0062,OTHERS,329089.179823959,4152397.5122039746,HMC,293.97944843769073
954.681,000-0000-0038,OTHERS,329098.7043860861,4152377.517736645,HMC,297.0561101436615
954.681,000-0000-0001,OTHERS,329085.9594626093,4152393.427192744,HMC,290.6036047935486
954.681,000-0000-0093,OTHERS,329084.8378759099,4152399.658894616,HMC,293.32000732421875
954.681,000-0000-0125,OTHERS,329081.10674037086,4152415.1692540185,HMC,293.31000732444227
954.681,000-0000-0127,OTHERS,329088.83604624844,4152406.1552629904,HMC,296.56376004219055
954.681,000-0000-0014,OTHERS,329086.43791894737,4152385.458325527,HMC,294.7975300550461
954.681,000-0000-0032,OTHERS,329078.01450474956,4152432.858945565,HMC,273.60097885131836
954.681,000-0000-0031,OTHERS,329076.96398919856,4152415.1801723423,HMC,293.31000732444227
954.681,000-0000-0048,OTHERS,329071.45322544785,4152456.3112694724,HMC,288.4658851623535
954.681,000-0000-0116,OTHERS,329110.99221734103,4152346.9793472895,HMC,293.33000732399523
954.681,000-0000-0006,OTHERS,329125.2862147859,4152312.305269985,HMC,293.2900073248893
954.681,000-0000-0003,OTHERS,329162.72262777603,4152222.052134989,HMC,114.32000732421875
954.681,000-0000-0026,OTHERS,329129.4694036087,4152330.388509964,HMC,293.32000732421875
954.681,000-0000-0042,OTHERS,329108.79311934655,4152401.5034680925,HMC,294.2932107448578
954.681,000-0000-0083,OTHERS,329107.2165777766,4152376.191225155,HMC,299.0213451385498
954.681,000-0000-0091,OTHERS,329088.5055310331,4152432.652365588,HMC,288.7227931022644
954.681,000-0000-0002,OTHERS,329081.69030629937,4152461.993428137,HMC,92.97000122070312
954.681,000-0000-0148,OTHERS,329103.37709421286,4152365.4756766753,HMC,295.0168026685715
954.681,000-0000-0011,OTHERS,329142.02366252855,4152267.794938395,HMC,114.32000732421875
954.681,000-0000-0052,OTHERS,329104.28558407864,4152333.306345679,HMC,293.32000732421875
954.681,000-0000-0009,AGENT,329095.4348059715,4152363.775270293,HMC,294.714892745018
954.681,000-0000-0013,OTHERS,329154.81057215447,4152247.226563975,HMC,114.32000732421875
954.681,000-0000-0019,OTHERS,329103.2991676795,4152387.654066375,HMC,268.9007759094238
954.681,000-0000-0099,OTHERS,329081.0173507351,4152436.04908563,HMC,336.35092544555664
954.681,000-0000-0113,OTHERS,329078.47657078644,4152375.5162566677,HMC,296.75763988494873
954.681,000-0000-0107,OTHERS,329073.29569603037,4152405.1600525947,HMC,293.32000732421875
954.681,000-0000-0157,OTHERS,329088.29452448565,4152407.9316284237,HMC,324.7395496368408
954.681,000-0000-0088,OTHERS,329079.25787309546,4152391.0089903935,HMC,291.0409719944
954.681,000-0000-0021,OTHERS,329120.58768331766,4152332.9301682618,HMC,114.32000732421875
954.681,000-0000-0203,OTHERS,329068.7343714617,4152369.1935740127,HMC,303.7799711227417
954.681,000-0000-0218,OTHERS,329055.18985315406,4152406.5882404353,HMC,295.8321237564087
954.681,000-0000-0240,OTHERS,329065.6484116443,4152408.4295679326,HMC,233.8961181640625
954.7810000000001,000-0000-0000,AV,329097.6902131981,4152386.9538642103,HMC,293.1600036621094
954.7810000000001,000-0000-0097,OTHERS,329113.1142207245,4152351.0245951875,HMC,293.1500036623329
954.7810000000001,000-0000-0062,OTHERS,329089.856460789,4152396.0238868142,HMC,292.1535120010376
954.7810000000001,000-0000-0038,OTHERS,329099.3584117353,4152375.910180547,HMC,296.46580481529236
954.7810000000001,000-0000-0001,OTHERS,329086.4339704572,4152392.0291487635,HMC,293.1600036621094
954.7810000000001,000-0000-0093,OTHERS,329085.54348933033,4152398.0563331894,HMC,293.1600036621094
954.7810000000001,000-0000-0125,OTHERS,329081.6494090536,4152413.646140733,HMC,293.1500036623329
954.7810000000001,000-0000-0127,OTHERS,329089.5765637102,4152404.4866211945,HMC,293.1600036621094
954.7810000000001,000-0000-0014,OTHERS,329086.92492376623,4152384.1045409543,HMC,295.47153639793396
954.7810000000001,000-0000-0032,OTHERS,329078.1724162788,4152431.285959379,HMC,302.29194164276123
954.7810000000001,000-0000-0031,OTHERS,329077.749838827,4152413.9901641957,HMC,293.1500036623329
954.7810000000001,000-0000-0048,OTHERS,329071.6202598597,4152456.074423697,HMC,293.1600036621094
954.7810000000001,000-0000-0116,OTHERS,329111.521585013,4152345.340095802,HMC,293.17000366188586
954.7810000000001,000-0000-0006,OTHERS,329126.1842727499,4152309.792126142,HMC,293.1300036627799
954.7810000000001,000-0000-0003,OTHERS,329162.9029191156,4152220.2689194735,HMC,114.16000366210938
954.7810000000001,000-0000-0026,OTHERS,329129.8476602014,4152329.196755549,HMC,114.16000366210938
954.7810000000001,000-0000-0042,OTHERS,329108.69177896663,4152401.2472875253,HMC,293.1600036621094
954.7810000000001,000-0000-0083,OTHERS,329107.6914796098,4152376.8907024115,HMC,276.4181957244873
954.7810000000001,000-0000-0091,OTHERS,329088.3359998618,4152433.2243741103,HMC,294.1874853372574
954.7810000000001,000-0000-0059,OTHERS,329089.305001657,4152321.993943462,HMC,301.1431303024292
954.7810000000001,000-0000-0148,OTHERS,329104.0037804479,4152363.705597674,HMC,293.1600036621094
954.7810000000001,000-0000-0011,OTHERS,329142.3514475527,4152266.0233608377,HMC,114.16000366210938
954.7810000000001,000-0000-0052,OTHERS,329104.1593393559,4152333.1388581726,HMC,293.1600036621094
954.7810000000001,000-0000-0009,AGENT,329095.81571184937,4152362.633530147,HMC,293.71890604496
954.7810000000001,000-0000-0013,OTHERS,329155.12019476073,4152245.327425468,HMC,114.16000366210938
954.7810000000001,000-0000-0019,OTHERS,329103.6409011953,4152386.808075573,HMC,297.6641721725464
954.7810000000001,000-0000-0099,OTHERS,329083.0774714369,4152435.5875060013,HMC,149.04595947265625
954.7810000000001,000-0000-0113,OTHERS,329079.8298668735,4152375.3444860447,HMC,292.11881601810455
954.7810000000001,000-0000-0107,OTHERS,329073.28399732575,4152404.583373154,HMC,287.14110040664673
954.7810000000001,000-0000-0157,OTHERS,329088.3759547535,4152406.268749288,HMC,328.8132209777832
954.7810000000001,000-0000-0088,OTHERS,329079.43499650125,4152391.0479642884,HMC,287.3135414123535
954.7810000000001,000-0000-0040,OTHERS,329074.0970530848,4152387.716450254,HMC,289.8143961429596
954.7810000000001,000-0000-0021,OTHERS,329121.0777815187,4152331.264171875,HMC,114.16000366210938
954.7810000000001,000-0000-0218,OTHERS,329058.6462213668,4152401.4833411607,HMC,270.650936126709
954.7810000000001,000-0000-0240,OTHERS,329065.7455002811,4152408.565135413,HMC,255.43420028686523
954.7810000000001,000-0000-0249,OTHERS,329095.62823634216,4152404.137245539,HMC,295.37553215026855
954.871,000-0000-0000,AV,329097.6902131981,4152386.9538642103,HMC,293.1600036621094
954.871,000-0000-0097,OTHERS,329113.12086181145,4152351.136199806,HMC,293.1500036623329
954.871,000-0000-0062,OTHERS,329089.80260149465,4152395.983170068,HMC,293.71191024780273
954.871,000-0000-0038,OTHERS,329099.36263309,4152375.849943211,HMC,298.2857131958008
954.871,000-0000-0001,OTHERS,329086.03112691286,4152391.996838137,HMC,291.80550384521484
954.871,000-0000-0093,OTHERS,329085.48947156814,4152398.1286709835,HMC,293.1600036621094
954.871,000-0000-0125,OTHERS,329081.6297443439,4152413.692110537,HMC,293.1500036623329
954.871,000-0000-0127,OTHERS,329088.43682855874,4152406.1265509687,HMC,304.37709522247314
954.871,000-0000-0014,OTHERS,329086.8719383341,4152384.2650402584,HMC,295.3476541042328
954.871,000-0000-0032,OTHERS,329078.2848720709,4152431.3260947345,HMC,294.4158099889755
954.871,000-0000-0031,OTHERS,329077.63184906857,4152414.2659865282,HMC,293.1500036623329
954.871,000-0000-0048,OTHERS,329071.33673068474,4152457.0798006128,HMC,293.1600036621094
954.871,000-0000-0116,OTHERS,329111.60688511346,4152345.267821279,HMC,293.17000366188586
954.871,000-0000-0006,OTHERS,329126.6695138684,4152308.91204601,HMC,293.1300036627799
954.871,000-0000-0080,OTHERS,329104.9015211582,4152318.520819808,HMC,294.937025308609
954.871,000-0000-0003,OTHERS,329162.9225853256,4152220.222946162,HMC,114.16000366210938
954.871,000-0000-0026,OTHERS,329129.72992607934,4152329.8533685924,HMC,293.1600036621094
954.871,000-0000-0042,OTHERS,329109.0423371361,4152402.2981495415,HMC,293.87660706043243
954.871,000-0000-0083,OTHERS,329106.9914712111,4152377.204263151,HMC,289.34139919281006
954.871,000-0000-0059,OTHERS,329086.77341014694,4152326.2629952407,HMC,302.0552091598511
954.871,000-0000-0148,OTHERS,329104.12763583584,4152363.6466254834,HMC,294.46850669384
954.871,000-0000-0011,OTHERS,329142.23320215795,4152265.91839246,HMC,114.16000366210938
954.871,000-0000-0009,AGENT,329095.7554989931,4152362.911561332,HMC,294.0913358926773
954.871,000-0000-0013,OTHERS,329155.15952117945,4152245.235492874,HMC,114.16000366210938
954.871,000-0000-0019,OTHERS,329102.93448789674,4152388.711186754,HMC,294.73993945121765
954.871,000-0000-0110,OTHERS,329112.82581179996,4152297.192061157,HMC,293.1600036621094
954.871,000-0000-0099,OTHERS,329081.14401370904,4152437.4400950563,HMC,327.26710510253906
954.871,000-0000-0113,OTHERS,329079.3479239981,4152375.5393510545,HMC,293.1600036621094
954.871,000-0000-0107,OTHERS,329073.68294730404,4152405.1813257914,HMC,197.05419921875
954.871,000-0000-0157,OTHERS,329089.6399349022,4152406.474717353,HMC,293.1600036621094
954.871,000-0000-0088,OTHERS,329078.94431547285,4152392.2272064523,HMC,286.6582999229431
954.871,000-0000-0040,OTHERS,329073.0154221917,4152391.083026552,HMC,290.4751486778259
954.871,000-0000-0035,OTHERS,329067.0901543765,4152382.7253498198,HMC,292.2530581355095
954.871,000-0000-0021,OTHERS,329121.0974462283,4152331.218202071,HMC,114.16000366210938
954.871,000-0000-0004,OTHERS,329123.66920133645,4152318.722663647,HMC,114.16000366210938
954.871,000-0000-0240,OTHERS,329065.89065233676,4152408.266325022,HMC,227.0053482055664
954.871,000-0000-0249,OTHERS,329094.7794296072,4152405.1779897795,HMC,305.78713607788086
954.971,000-0000-0000,AV,329098.30884854356,4152385.391135443,HMC,292.9700012207031
954.971,000-0000-0097,OTHERS,329113.601122972,4152349.5685322117,HMC,292.96000122092664
954.971,000-0000-0062,OTHERS,329090.47351751756,4152394.4775344385,HMC,293.09198839217424
954.971,000-0000-0038,OTHERS,329099.98026107973,4152374.2474852763,HMC,298.0905337333679
954.971,000-0000-0001,OTHERS,329086.51443805586,4152390.4990244736,HMC,294.2045267820358
954.971,000-0000-0093,OTHERS,329086.1793050245,4152396.7258505323,HMC,286.0322141647339
954.971,000-0000-0125,OTHERS,329082.36365909525,4152412.2480429173,HMC,292.96000122092664
954.971,000-0000-0127,OTHERS,329090.12274526164,4152403.3654685454,HMC,288.67874574661255
954.971,000-0000-0014,OTHERS,329087.4380801618,4152382.9353884263,HMC,294.0578761100769
954.971,000-0000-0032,OTHERS,329079.1488613465,4152429.968151782,HMC,291.88706374168396
954.971,000-0000-0031,OTHERS,329078.19756820914,4152412.9802891687,HMC,292.96000122092664
954.971,000-0000-0048,OTHERS,329071.7272191774,4152456.565948242,HMC,292.9700012207031
