TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,HEADING
821.662,000-0000-0000,AV,328925.0163082931,4152798.736690476,HMC,293.4700012207031
821.662,000-0000-0136,OTHERS,328950.9370929461,4152745.942392271,HMC,293.4800012204796
821.662,000-0000-0059,OTHERS,328915.03222057864,4152820.560234605,HMC,296.81772446632385
821.662,000-0000-0090,OTHERS,328926.743890528,4152774.3420367907,HMC,325.4831848144531
821.662,000-0000-0038,OTHERS,328935.0002533781,4152782.3220816404,HMC,298.09117555618286
821.662,000-0000-0097,OTHERS,328933.8569336698,4152778.2199844033,HMC,286.9520740509033
821.662,000-0000-0078,OTHERS,328922.1094070254,4152796.211308397,HMC,297.74006509780884
821.662,000-0000-0062,OTHERS,328926.1351749918,4152787.7351084645,HMC,293.4700012207031
821.662,000-0000-0132,OTHERS,328919.3724750821,4152808.5563989505,HMC,292.9719914197922
821.662,000-0000-0122,OTHERS,328933.20581004204,4152770.887349059,HMC,293.9885244369507
821.662,000-0000-0089,OTHERS,328948.6618884742,4152736.996108671,HMC,293.4700012207031
821.662,000-0000-0119,OTHERS,328921.00554760057,4152814.132884743,HMC,294.1541478037834
821.662,000-0000-0028,OTHERS,328889.7871437361,4152783.7467785683,HMC,293.4700012207031
821.662,000-0000-0115,OTHERS,328912.79188317887,4152827.770049404,HMC,292.46000123023987
821.662,000-0000-0027,OTHERS,328934.4376207419,4152833.141108768,HMC,294.6285617351532
821.662,000-0000-0042,OTHERS,328902.7100659883,4152803.3479912234,HMC,284.27703952789307
821.662,000-0000-0094,AGENT,328906.9867021897,4152830.1908744005,HMC,305.39014053344727
821.662,000-0000-0056,OTHERS,328899.9310294599,4152770.9155379753,HMC,293.4700012207031
821.662,000-0000-0047,OTHERS,328897.77387970546,4152818.7667178763,HMC,293.4700012207031
821.662,000-0000-0053,OTHERS,328901.9172716249,4152798.241635079,HMC,293.4700012207031
821.662,000-0000-0033,OTHERS,328952.3594141911,4152826.222288339,HMC,293.4700012207031
821.662,000-0000-0032,OTHERS,328889.40544028545,4152848.6597563606,HMC,293.4700012207031
821.662,000-0000-0031,OTHERS,328921.3665969602,4152828.558674978,HMC,258.58154678344727
821.662,000-0000-0129,OTHERS,328905.1894353034,4152796.3415987273,HMC,323.2697010040283
821.662,000-0000-0044,OTHERS,328947.23886560655,4152834.521279504,HMC,315.6973133087158
821.662,000-0000-0130,OTHERS,328909.2783030292,4152841.5543763363,HMC,293.4700012207031
821.662,000-0000-0144,OTHERS,328948.64240753866,4152793.2046600482,HMC,295.704195022583
821.662,000-0000-0071,OTHERS,328948.9193101396,4152837.615584734,HMC,293.4700012207031
821.662,000-0000-0081,OTHERS,328915.86682619015,4152788.8301238795,HMC,293.4700012207031
821.662,000-0000-0001,OTHERS,328936.86015473475,4152805.9602664313,HMC,293.4700012207031
821.662,000-0000-0030,OTHERS,328949.3922507409,4152833.2398276217,HMC,293.4700012207031
821.662,000-0000-0041,OTHERS,328931.56964707654,4152824.1139691607,HMC,296.16944432258606
821.662,000-0000-0072,OTHERS,328948.6124148923,4152785.7186765056,HMC,293.4700012207031
821.662,000-0000-0118,OTHERS,328936.052285734,4152813.4780210694,HMC,294.1075603365898
821.662,000-0000-0008,OTHERS,328938.82839777693,4152767.176609097,HMC,114.47000122070312
